G: batch-8800/graph-4 N: 8800 M: 17600 cut: 13376.0 time: 0.606
G: batch-8800/graph-5 N: 8800 M: 17600 cut: 13366.0 time: 0.595
G: batch-9200/graph-1 N: 9200 M: 18400 cut: 14008.0 time: 0.614
G: batch-9200/graph-2 N: 9200 M: 18400 cut: 13976.0 time: 0.635
G: batch-9200/graph-3 N: 9200 M: 18400 cut: 13972.0 time: 0.61
G: batch-9200/graph-4 N: 9200 M: 18400 cut: 13970.0 time: 0.817
G: batch-9200/graph-5 N: 9200 M: 18400 cut: 13980.0 time: 0.648
G: batch-9600/graph-1 N: 9600 M: 19200 cut: 14622.0 time: 0.614
G: batch-9600/graph-2 N: 9600 M: 19200 cut: 14612.0 time: 0.62
G: batch-9600/graph-3 N: 9600 M: 19200 cut: 14568.0 time: 0.621
G: batch-9600/graph-4 N: 9600 M: 19200 cut: 14580.0 time: 0.607
G: batch-9600/graph-5 N: 9600 M: 19200 cut: 14582.0 time: 0.629
G: batch-10000/graph-1 N: 10000 M: 20000 cut: 15194.0 time: 0.729
G: batch-10000/graph-2 N: 10000 M: 20000 cut: 15206.0 time: 0.814
G: batch-10000/graph-3 N: 10000 M: 20000 cut: 15194.0 time: 0.636
G: batch-10000/graph-4 N: 10000 M: 20000 cut: 15204.0 time: 0.666
G: batch-10000/graph-5 N: 10000 M: 20000 cut: 15188.0 time: 0.695
G: batch-10400/graph-1 N: 10400 M: 20800 cut: 15806.0 time: 0.728
G: batch-10400/graph-2 N: 10400 M: 20800 cut: 15790.0 time: 0.696
G: batch-10400/graph-3 N: 10400 M: 20800 cut: 15798.0 time: 0.731
G: batch-10400/graph-4 N: 10400 M: 20800 cut: 15800.0 time: 0.881
G: batch-10400/graph-5 N: 10400 M: 20800 cut: 15794.0 time: 0.67
G: batch-10800/graph-1 N: 10800 M: 21600 cut: 16410.0 time: 0.767
G: batch-10800/graph-2 N: 10800 M: 21600 cut: 16382.0 time: 0.763
G: batch-10800/graph-3 N: 10800 M: 21600 cut: 16420.0 time: 0.768
G: batch-10800/graph-4 N: 10800 M: 21600 cut: 16416.0 time: 0.768
G: batch-10800/graph-5 N: 10800 M: 21600 cut: 16396.0 time: 0.775
G: batch-11200/graph-1 N: 11200 M: 22400 cut: 17016.0 time: 0.813
G: batch-11200/graph-2 N: 11200 M: 22400 cut: 17006.0 time: 0.882
G: batch-11200/graph-3 N: 11200 M: 22400 cut: 17016.0 time: 0.791
G: batch-11200/graph-4 N: 11200 M: 22400 cut: 16988.0 time: 0.798
G: batch-11200/graph-5 N: 11200 M: 22400 cut: 17028.0 time: 0.794
G: batch-11600/graph-1 N: 11600 M: 23200 cut: 17586.0 time: 0.795
G: batch-11600/graph-2 N: 11600 M: 23200 cut: 17598.0 time: 0.816
G: batch-11600/graph-3 N: 11600 M: 23200 cut: 17642.0 time: 0.82
G: batch-11600/graph-4 N: 11600 M: 23200 cut: 17614.0 time: 0.986
G: batch-11600/graph-5 N: 11600 M: 23200 cut: 17610.0 time: 0.797
G: batch-12000/graph-1 N: 12000 M: 24000 cut: 18218.0 time: 0.826
G: batch-12000/graph-2 N: 12000 M: 24000 cut: 18216.0 time: 0.836
G: batch-12000/graph-3 N: 12000 M: 24000 cut: 18236.0 time: 0.883
G: batch-12000/graph-4 N: 12000 M: 24000 cut: 18230.0 time: 0.848
G: batch-12000/graph-5 N: 12000 M: 24000 cut: 18256.0 time: 1.041
G: batch-12400/graph-1 N: 12400 M: 24800 cut: 18828.0 time: 0.864
G: batch-12400/graph-2 N: 12400 M: 24800 cut: 18848.0 time: 0.885
G: batch-12400/graph-3 N: 12400 M: 24800 cut: 18818.0 time: 0.857
G: batch-12400/graph-4 N: 12400 M: 24800 cut: 18812.0 time: 0.88
G: batch-12400/graph-5 N: 12400 M: 24800 cut: 18816.0 time: 0.878
G: batch-12800/graph-1 N: 12800 M: 25600 cut: 19432.0 time: 0.987
G: batch-12800/graph-2 N: 12800 M: 25600 cut: 19452.0 time: 0.902
G: batch-12800/graph-3 N: 12800 M: 25600 cut: 19390.0 time: 0.847
G: batch-12800/graph-4 N: 12800 M: 25600 cut: 19456.0 time: 0.905
G: batch-12800/graph-5 N: 12800 M: 25600 cut: 19432.0 time: 0.902
G: batch-13200/graph-1 N: 13200 M: 26400 cut: 20076.0 time: 0.848
G: batch-13200/graph-2 N: 13200 M: 26400 cut: 20022.0 time: 1.001
G: batch-13200/graph-3 N: 13200 M: 26400 cut: 20032.0 time: 0.893
G: batch-13200/graph-4 N: 13200 M: 26400 cut: 20040.0 time: 0.952
G: batch-13200/graph-5 N: 13200 M: 26400 cut: 20068.0 time: 0.96
G: batch-13600/graph-1 N: 13600 M: 27200 cut: 20614.0 time: 0.977
G: batch-13600/graph-2 N: 13600 M: 27200 cut: 20608.0 time: 0.986
G: batch-13600/graph-3 N: 13600 M: 27200 cut: 20614.0 time: 1.044
G: batch-13600/graph-4 N: 13600 M: 27200 cut: 20632.0 time: 0.929
G: batch-13600/graph-5 N: 13600 M: 27200 cut: 20648.0 time: 0.979
G: batch-14000/graph-1 N: 14000 M: 28000 cut: 21228.0 time: 1.009
G: batch-14000/graph-2 N: 14000 M: 28000 cut: 21210.0 time: 0.999
G: batch-14000/graph-3 N: 14000 M: 28000 cut: 21218.0 time: 0.985
G: batch-14000/graph-4 N: 14000 M: 28000 cut: 21242.0 time: 0.942
G: batch-14000/graph-5 N: 14000 M: 28000 cut: 21234.0 time: 1.004
G: batch-14400/graph-1 N: 14400 M: 28800 cut: 21878.0 time: 1.024
G: batch-14400/graph-2 N: 14400 M: 28800 cut: 21834.0 time: 1.018
G: batch-14400/graph-3 N: 14400 M: 28800 cut: 21840.0 time: 1.045
G: batch-14400/graph-4 N: 14400 M: 28800 cut: 21850.0 time: 1.053
G: batch-14400/graph-5 N: 14400 M: 28800 cut: 21854.0 time: 1.059
G: batch-14800/graph-1 N: 14800 M: 29600 cut: 22448.0 time: 1.254
G: batch-14800/graph-2 N: 14800 M: 29600 cut: 22436.0 time: 1.064
G: batch-14800/graph-3 N: 14800 M: 29600 cut: 22428.0 time: 1.089
G: batch-14800/graph-4 N: 14800 M: 29600 cut: 22418.0 time: 1.019
G: batch-14800/graph-5 N: 14800 M: 29600 cut: 22446.0 time: 1.061
G: batch-15200/graph-1 N: 15200 M: 30400 cut: 23040.0 time: 1.098
G: batch-15200/graph-2 N: 15200 M: 30400 cut: 23016.0 time: 1.111
G: batch-15200/graph-3 N: 15200 M: 30400 cut: 23074.0 time: 1.113
G: batch-15200/graph-4 N: 15200 M: 30400 cut: 23048.0 time: 1.026
G: batch-15200/graph-5 N: 15200 M: 30400 cut: 23020.0 time: 1.069
G: batch-15600/graph-1 N: 15600 M: 31200 cut: 23648.0 time: 1.127
G: batch-15600/graph-2 N: 15600 M: 31200 cut: 23702.0 time: 1.125
G: batch-15600/graph-3 N: 15600 M: 31200 cut: 23672.0 time: 1.104
G: batch-15600/graph-4 N: 15600 M: 31200 cut: 23632.0 time: 1.212
G: batch-15600/graph-5 N: 15600 M: 31200 cut: 23636.0 time: 1.1
G: batch-16000/graph-1 N: 16000 M: 32000 cut: 24240.0 time: 1.133
G: batch-16000/graph-2 N: 16000 M: 32000 cut: 24284.0 time: 1.138
G: batch-16000/graph-3 N: 16000 M: 32000 cut: 24238.0 time: 1.123
G: batch-16000/graph-4 N: 16000 M: 32000 cut: 24260.0 time: 1.233
G: batch-16000/graph-5 N: 16000 M: 32000 cut: 24304.0 time: 1.125
G: batch-16400/graph-1 N: 16400 M: 32800 cut: 24846.0 time: 1.125
G: batch-16400/graph-2 N: 16400 M: 32800 cut: 24872.0 time: 1.156
G: batch-16400/graph-3 N: 16400 M: 32800 cut: 24846.0 time: 1.192
G: batch-16400/graph-4 N: 16400 M: 32800 cut: 24878.0 time: 1.173
G: batch-16400/graph-5 N: 16400 M: 32800 cut: 24874.0 time: 1.259
G: batch-16800/graph-1 N: 16800 M: 33600 cut: 25456.0 time: 1.2
G: batch-16800/graph-2 N: 16800 M: 33600 cut: 25480.0 time: 1.22
G: batch-16800/graph-3 N: 16800 M: 33600 cut: 25486.0 time: 1.205
G: batch-16800/graph-4 N: 16800 M: 33600 cut: 25458.0 time: 1.236
G: batch-16800/graph-5 N: 16800 M: 33600 cut: 25464.0 time: 1.393
G: batch-17200/graph-1 N: 17200 M: 34400 cut: 26052.0 time: 1.234
G: batch-17200/graph-2 N: 17200 M: 34400 cut: 26062.0 time: 1.244
G: batch-17200/graph-3 N: 17200 M: 34400 cut: 26066.0 time: 1.239
G: batch-17200/graph-4 N: 17200 M: 34400 cut: 26028.0 time: 1.236
G: batch-17200/graph-5 N: 17200 M: 34400 cut: 26078.0 time: 1.227
